STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
35,13,1201,1400000US35013001201,35013001201,12.01,Doña Ana,NM,New Mexico,"Census Tract 12.01, DoÃ±a Ana County, New Mexico",16968,1180,20183,0.5641,0.1202,0.5641,0.1876,0,0.1003,0.1617,0.3646,0.6266,0.0858,0.9237,0,0,0,0,0,0.9237,0.5816,0.5637,0.047,0.6805,1.2912,0.2535,0,0.357,0,0.357,0.1173,0.152,0.152,0.152,3.3505,0.0432,0.7157,0.7157,0.7157,0.3578,0.2858,0.1858,0.6775,0.417,0.3622,0.3933,2.6794,0.3246,0.79,0.5393,0.299,0.5498,2.1781,0.6488,0.7701,0.6153,1.3854,0.8169,6.9586,0.5209,0,0,0,0,0,0,0,0,6.81,0.18,28.11,0.53,0,0,0,0,0,60.59,7.02,6.96,0,24.68,0,1.98,54.9,23.0943,5.9,2.6,44.6,23.867,5.2,13.5,21,22.6,9.8,1.7,8.8,0.6,29.3,9.2,6.7,12.1,9.3,0.3432,0.3389,0.4939,0.319,0.2812
35,13,1104,1400000US35013001104,35013001104,11.04,Doña Ana,NM,New Mexico,"Census Tract 11.04, DoÃ±a Ana County, New Mexico",5169,621,2122,1.5587,0.6489,0.9587,0.4843,0,0.1765,0.3091,0.3784,0.864,0.1306,0,0.3415,0,0,0,0,0.3415,0.2463,0.6387,0.1738,0.6186,1.4311,0.378,0.6266,0.6651,0,1.2917,0.6203,0.176,0.176,0.176,4.1043,0.1246,0.8225,0.8225,0.8225,0.8967,0.8542,0.7327,0.6368,0.3426,0.5964,0.693,4.7524,0.7606,0.2011,0.846,0.6473,0.7965,2.4909,0.8594,0.991,0,0.991,0.6604,9.0568,0.8341,0,1,0,1,1,3,0.6,0,7.33,0.27,28.41,0,1.52,0,0,0,0,37.22,29.18,7.67,65.93,87.98,0,4.31,74,58.2511,22.9,7.1,41.2,21.9032,8.6,22.6,10.4,28,14.8,6.1,48.8,0,29.1,10.7,5,16.9,12.5,0.3316,0.7373,0.1785,0.6944,0.7899
35,13,1103,1400000US35013001103,35013001103,11.03,Doña Ana,NM,New Mexico,"Census Tract 11.03, DoÃ±a Ana County, New Mexico",4224,427,2314,1.0902,0.4079,0.8902,0.4276,0,0.1849,0.279,0.3879,0.8518,0.1277,0,0.371,0,0,0,0,0.371,0.2607,0.6545,0.2835,0.756,1.694,0.6104,0.4768,0.2353,0,0.7121,0.2846,0.2422,0.2422,0.2422,3.8711,0.0939,0.79,0.79,0.79,0.7432,0.689,0.8062,0.5574,0.308,0.6685,0.7118,4.4841,0.7106,0.7274,0.421,0.6937,0.748,2.5901,0.9032,0.9021,0,0.9021,0.5641,8.7663,0.7963,0,0,0,0,1,1,0.2,0,7.39,0.25,28.61,0,2.83,0,0,0,0,32.62,42.14,6.17,30.91,7.6,0,11.81,67.9,44.0674,14.9,8.3,35.3,20.9969,10,23.3,19.6,21,15.6,4.6,20.8,0,32.4,9.7,6.8,13.2,12.4,0.53,0.4859,0.516,0.6853,0.4088
35,13,1102,1400000US35013001102,35013001102,11.02,Doña Ana,NM,New Mexico,"Census Tract 11.02, DoÃ±a Ana County, New Mexico",3019,314,3403,0.9149,0.3028,0.9149,0.4476,0,0.1736,0.4987,0.4288,1.1011,0.1928,0,0.5087,0,0.8115,0,0,1.3202,0.6936,0.6152,0.4418,0.5533,1.6103,0.5422,0.3484,0.4698,0,0.8182,0.4053,0.1575,0.1575,0.1575,5.0073,0.2903,0.7816,0.7816,0.7816,0.6112,0.5106,0.2424,0.6682,0.4744,0.554,0.8019,3.8627,0.5835,0.7376,0.1992,0.73,0.5498,2.2166,0.6811,0.7397,0,0.7397,0.4338,7.6006,0.6246,0,0,0,0,0,0,0,0,7.31,0.4,29.44,0,15.83,0,17.75,0,0,44.25,56.48,8.42,10.81,45.13,0,2.47,66.3,35.7734,10.1,3,43.8,25.4615,7.9,27.3,19.8,17.2,16.3,1.7,7,0,31,9.2,6.4,12.2,11,0.446,0.3389,0.4287,0.5359,0.2921
35,13,1000,1400000US35013001000,35013001000,10,Doña Ana,NM,New Mexico,"Census Tract 10, DoÃ±a Ana County, New Mexico",2945,325,15738,1.3415,0.5458,0.9415,0.4702,0,0.1736,0.7215,0.4228,1.3179,0.2654,0,0.4438,0,0,0,0,0.4438,0.2966,0.3853,0.8826,0.581,1.8489,0.7201,0.5088,0.7666,0,1.2754,0.6117,0.2039,0.2039,0.2039,5.0899,0.3084,0.7675,0.7675,0.7675,0.999,0,0.9977,0.9946,0.9993,0.5359,0.9916,5.5181,0.8868,0,0.0262,0.0993,0.2502,0.3757,0.0059,0,0.9942,0.9942,0.6647,7.6555,0.6331,0,1,0,1,0,2,0.4,0,7.31,0.6,29.32,0,7.79,0,0,0,0,100,90.82,8.08,37.12,100,0,7.27,63.7,94.8949,0,30.1,100,77.1704,7.6,55.3,0,4.8,6.6,0.3,0,77.4,13.3,12.7,1.2,24.4,3.7,0.0056,0.9429,0.0035,0.0084,0.9932
35,13,900,1400000US35013000900,35013000900,9,Doña Ana,NM,New Mexico,"Census Tract 9, DoÃ±a Ana County, New Mexico",6779,661,7216,1.6333,0.6824,1.2333,0.6863,0,0.1751,0.8181,0.4819,1.4751,0.3273,0,0.7196,0,0,0,0,0.7196,0.4439,0.3853,0.3328,0.4403,1.1584,0.1587,0.6966,0.67,0,1.3666,0.6601,0.2579,0.2579,0.2579,4.9776,0.2842,0.8361,0.8361,0.8361,0.9903,0.759,0.9457,0.9548,0.9271,0.4891,0.8619,5.9279,0.9441,0.236,0.1724,0.9128,0.7271,2.0483,0.5372,0.6746,0.6572,1.3318,0.7887,10.1441,0.9491,0,1,0,1,0,2,0.4,0,7.32,0.73,30.64,0,68.13,0,0,0,0,100,46.89,10.17,84.51,88.95999999999998,0,13.8,76.59999999999998,79.6147,17.6,13.6,83.09999999999998,48.26,6.9,30.9,11.1,16.5,21.7,4.1,3.9,0.8,26.8,11.2,4,19.8,11.2,0.2085,0.8225,0.0603,0.5598,0.9337
35,13,800,1400000US35013000800,35013000800,8,Doña Ana,NM,New Mexico,"Census Tract 8, DoÃ±a Ana County, New Mexico",3573,444,2622,1.1962,0.467,0.7962,0.3517,0,0.1694,0.829,0.4571,1.4555,0.3193,0,0,0,0,0,0,0,0,0.3853,0.4703,0.494,1.3496,0.3024,0,0.7653,0,0.7653,0.32,0.2579,0.2579,0.2579,3.8283,0.089,0.8159,0.8159,0.8159,0.9087,0.735,0.3881,0.9385,0.8247,0.6585,0.6763,5.1298,0.8259,0.1055,0.6116,0.6774,0.7886,2.1831,0.6533,0,0,0,0,8.1288,0.7072,0,1,0,1,0,2,0.4,0,7.28,0.75,30.08,0,0,0,0,0,0,100,58.97,9.21,0,99.99,0,13.8,72.7,59.9097,16.6,4,78.79999999999998,39.8154,9.8,22,8.1,23.6,15.3,5.8,0,0,24.2,10.8,4.1,17.7,8.8,0.1057,0.7575,0.0688,0.2542,0.8433
35,13,700,1400000US35013000700,35013000700,7,Doña Ana,NM,New Mexico,"Census Tract 7, DoÃ±a Ana County, New Mexico",5750,672,5209,1.4497,0.5989,1.2497,0.6969,0,0.1694,0.8804,0.6395,1.6893,0.4226,0.9831,0,0,0,0,0,0.9831,0.6028,0.3853,0.6302,0.5373,1.5528,0.4927,0,0.755,0,0.755,0.3128,0.2579,0.2579,0.2579,5.2381,0.3414,0.8762,0.8762,0.8762,0.9086,0.7988,0.8424,0.7677,0.7215,0.623,0.8895,5.5515,0.8924,0.3684,0.6182,0.9108,0.7399,2.6373,0.921,0.6223,0,0.6223,0.3507,9.6873,0.9083,0,0,0,1,0,1,0.2,0,7.28,0.86,34.36,57.98,0,0,0,0,0,100,72.25,8.61,0,99.75,0,13.8,84.2,59.8957,19.5,9.1,53.1,34.3521,9.1,33,13.5,23.7,21.6,4.4,2.3,0,28,10.3,4.7,16.7,11.6,0.2689,0.6494,0.1372,0.6052,0.7746
35,13,600,1400000US35013000600,35013000600,6,Doña Ana,NM,New Mexico,"Census Tract 6, DoÃ±a Ana County, New Mexico",2534,316,6985,1.8756,0.7773,1.4756,0.8239,0,0.172,0.8765,0.6729,1.7214,0.4364,0.9716,0.5301,0,0,0,0,1.5017,0.7525,0.3853,0.7083,0.3605,1.4541,0.4001,0.6695,0.5138,0,1.1833,0.5668,0.2579,0.2579,0.2579,6.1184,0.5434,0.8755,0.8755,0.8755,0.9077,0.7373,0.9391,0.8649,0.7252,0.6855,0.9484,5.8081,0.9281,0.6344,0.2303,0.9631,0.8522,2.68,0.9344,0.5741,0,0.5741,0.311,9.9377,0.9322,0,0,0,1,1,2,0.4,0,7.3,0.85,35.15,33.6,19.56,0,0,0,0,100,78.28,11.61,77.51,54.32,0,13.8,84.09999999999998,59.7474,16.7,13.1,65.2,34.5169,10.4,40,17.9,17.9,25.2,8.7,1.5,0,32.2,10,5.3,15.9,14.6,0.5176,0.5713,0.2235,0.8406,0.7053
35,13,500,1400000US35013000500,35013000500,5,Doña Ana,NM,New Mexico,"Census Tract 5, DoÃ±a Ana County, New Mexico",2131,314,6983,1.9642,0.8088,1.3642,0.765,0,0.172,0.8919,0.6119,1.6758,0.4171,0,0.6847,0,0,0,0,0.6847,0.4227,0.3853,0.6794,0.3113,1.376,0.3253,0.7891,0.7666,0,1.5557,0.7805,0.179,0.179,0.179,5.4712,0.3943,0.797,0.797,0.797,0.9305,0.8287,0.8982,0.7871,0.8211,0.5416,0.9353,5.7425,0.9199,0.4767,0.0598,0.8913,0.8214,2.2492,0.7058,0.7378,0.9226,1.6604,0.9488,10.4491,0.9699,0,1,0,1,1,3,0.6,0,7.3,0.89,33.69,0,57.52,0,0,0,0,100,75.98999999999998,12.39,100,100,0,4.61,69.1,63.1159,21.2,10.9,55.2,39.5934,7.7,37.9,15.3,10.7,20.7,7.1,6.9,6.3,32.1,10.4,5.4,15.9,13.4,0.5115,0.6732,0.2406,0.767,0.7053
35,13,402,1400000US35013000402,35013000402,4.02,Doña Ana,NM,New Mexico,"Census Tract 4.02, DoÃ±a Ana County, New Mexico",5212,633,6942,1.4638,0.6056,1.2638,0.7059,0,0.1694,0.9083,0.5178,1.5955,0.3793,0.9922,0,0,0,0,0,0.9922,0.6061,0.3853,0.419,0.4154,1.2197,0.1991,0.255,0.7545,0,1.0095,0.4868,0.1958,0.1958,0.1958,5.0127,0.2912,0.8446,0.8446,0.8446,0.8971,0.8414,0.8708,0.5079,0.7972,0.6283,0.9038,5.4465,0.8767,0.5203,0.7776,0.4962,0.875,2.6691,0.9313,0.9249,0.6153,1.5402,0.8979,10.5004,0.9726,0,0,0,0,1,1,0.2,0,7.28,0.94,31.5,89.45999999999998,0,0,0,0,0,100,54.56,10.6,0.26,99.73,0,6.43,78.29999999999998,58.2931,22,9.9,32.1,38.1904,9.2,34.3,16,26.4,12.5,10.2,24.4,0.6,32.9,10.3,6.3,15.3,14.6,0.5597,0.6494,0.4075,0.8406,0.6465
35,13,401,1400000US35013000401,35013000401,4.01,Doña Ana,NM,New Mexico,"Census Tract 4.01, DoÃ±a Ana County, New Mexico",2633,483,1825,2.2026,0.8806,1.4026,0.7862,0,0.172,0.9136,0.5152,1.6008,0.3817,0.9876,0,0,0,0,0,0.9876,0.6041,0.3853,0.6016,0.4012,1.3881,0.3371,0.6431,0.7666,0,1.4097,0.6853,0.2036,0.2036,0.2036,5.5898,0.4219,0.8858,0.8858,0.8858,0.9714,0.9358,0.9256,0.8091,0.7994,0.7879,0.979,6.2082,0.9748,0.707,0.4573,0.9026,0.9009,2.9678,0.9867,0.6268,0,0.6268,0.3524,10.6886,0.9807,1,1,0,1,1,4,0.8,0,7.3,0.96,31.44,71.85,0,0,0,0,0,100,69.98,10.89,70.47,100,0,7.23,85.9,71.4394,31.1,12.2,57.8,38.3275,13.1,47.8,19.2,21.5,21.2,12.4,2.4,0,37.4,10.8,5.8,17.7,18.6,0.781,0.7575,0.3102,0.9537,0.8433
35,13,300,1400000US35013000300,35013000300,3,Doña Ana,NM,New Mexico,"Census Tract 3, DoÃ±a Ana County, New Mexico",3389,371,3862,1.073,0.3978,1.073,0.5746,0,0.172,0.8987,0.5674,1.6381,0.3992,0,0.3159,0,0,0,0,0.3159,0.2337,0.3853,0.645,0.4935,1.5238,0.466,0.7891,0.7666,0,1.5557,0.7805,0,0,0,5.0335,0.296,0.7747,0.7747,0.7747,0.7316,0.5884,0.7663,0.7414,0.7477,0.7435,0.7904,5.1093,0.8225,0.4036,0.2563,0.817,0.6861,2.163,0.6368,0.5741,0,0.5741,0.311,8.6211,0.777,0,0,0,0,0,0,0,0,7.3,0.91,32.65,0,0.67,0,0,0,0,100,73.37,9.22,100,100,0,0,65,43.2576,11.9,7.6,50.4,35.5832,11.8,26.7,14.1,18.4,18.3,3.3,1.5,0,31.8,9.7,6.3,13.6,11.3,0.4937,0.4859,0.4075,0.5716,0.4553
35,13,202,1400000US35013000202,35013000202,2.02,Doña Ana,NM,New Mexico,"Census Tract 2.02, DoÃ±a Ana County, New Mexico",6220,511,5465,1.1754,0.4555,1.1754,0.6472,0,0.1668,0.778,0.5892,1.534,0.3521,0,0.5507,0,0.8008,0,0,1.3515,0.7029,0.5432,0.2365,0.5829,1.3626,0.3133,0.5276,0.527,0,1.0546,0.5086,0,0,0,5.3027,0.3558,0.8045,0.8045,0.8045,0.6987,0.6687,0.4029,0.4755,0.7316,0.7234,0.3822,4.083,0.6313,0.4636,0.7957,0.7249,0.7082,2.6924,0.9382,0.9195,0.4452,1.3647,0.8054,8.9446,0.8196,0,0,0,0,0,0,0,0,7.26,0.67,33.15,0,23.17,0,15.08,0,0,67.21,37,8.06,41.33,57.25,0,0,70.5,41.053,14.2,4.1,30,34.8206,11.3,13.2,15.1,26.8,16.2,3.7,23.5,0.2,27,9.8,5.1,14.6,10.4,0.2186,0.5157,0.1933,0.4605,0.5724
35,13,201,1400000US35013000201,35013000201,2.01,Doña Ana,NM,New Mexico,"Census Tract 2.01, DoÃ±a Ana County, New Mexico",5267,795,11459,1.4893,0.6175,1.4893,0.831,0,0.172,0.793,0.6101,1.5751,0.3701,0,0.799,0,0.8306,0,0,1.6296,0.7982,0.4481,0.2573,0.4682,1.1736,0.1683,0.6072,0.7666,0,1.3738,0.6641,0.161,0.161,0.161,5.9131,0.4975,0.8269,0.8269,0.8269,0.8513,0.8335,0.935,0.5898,0.8629,0.7909,0.8058,5.6692,0.9093,0.5741,0.3073,0.9188,0.7758,2.576,0.8973,0.9882,0.971,1.9592,0.9992,11.0313,0.9918,0,0,0,0,0,0,0,0,7.3,0.69,33.65,0,91.1,0,22.78,0,0,93.34,39.39,9.63,60.9,100,0,2.8,74.79999999999998,53.2227,21.5,12.8,37.7,42.4277,13.2,27.5,16.9,19.3,22,5.4,45.7,20.4,31.6,9.7,5.7,15,12.1,0.4822,0.4859,0.2923,0.6563,0.6166
35,13,104,1400000US35013000104,35013000104,1.04,Doña Ana,NM,New Mexico,"Census Tract 1.04, DoÃ±a Ana County, New Mexico",4791,401,2568,0.6664,0.1672,0.6664,0.2558,0,0.1794,0.8919,0.4986,1.5699,0.3678,0,0,0,0,0,0,0,0,0.3853,0.1741,0.6794,1.2388,0.2124,0.2511,0.7666,0,1.0177,0.4909,0,0,0,3.8264,0.0889,0.7811,0.7811,0.7811,0.4925,0.6033,0.4444,0.3025,0.2951,0.6685,0.3782,3.1845,0.4334,0.707,0.7568,0.3728,0.6593,2.4959,0.8619,0.8434,0,0.8434,0.511,7.3049,0.5775,0,0,0,0,0,0,0,0,7.35,0.89,31.04,0,0,0,0,0,0,100,29.23,7,0.11,100,0,0,66.2,29.5445,12.3,4.4,20.9,20.6485,10,13.1,19.2,26,10.8,2.9,14.4,0,31.4,9.7,6.6,13,11.1,0.4696,0.4859,0.471,0.5479,0.3852
35,13,103,1400000US35013000103,35013000103,1.03,Doña Ana,NM,New Mexico,"Census Tract 1.03, DoÃ±a Ana County, New Mexico",4793,574,1958,1.658,0.6926,1.058,0.5631,0,0.1751,0.8637,0.5287,1.5675,0.3668,0,0,0,0,0,0,0,0,0.4417,0.1894,0.6643,1.2954,0.2568,0.7275,0.5642,0,1.2917,0.6203,0,0,0,4.1546,0.132,0.8571,0.8571,0.8571,0.9391,0.9022,0.6286,0.5437,0.6566,0.7616,0.7512,5.183,0.8348,0.206,0.9157,0.8055,0.9062,2.8334,0.9697,0.9945,0,0.9945,0.665,9.868,0.926,0,1,0,1,1,3,0.6,0,7.32,0.82,31.76,0,0,0,0,0,0,94.5,31.21,7.17,91.76,65.72,0,0,80.79999999999998,64.5525,26.9,5.9,34.4,31.6158,12.3,24.9,10.5,30.4,18,12.9,54,0,32.1,10.8,5.4,17,13.2,0.5115,0.7575,0.2406,0.7523,0.7971
35,13,102,1400000US35013000102,35013000102,1.02,Doña Ana,NM,New Mexico,"Census Tract 1.02, DoÃ±a Ana County, New Mexico",4123,429,2345,1.0099,0.3604,1.0099,0.5267,0,0.1736,0.8987,0.4922,1.5645,0.3652,0.9551,0,0,0,0,0,0.9551,0.5913,0.3853,0.6713,0.6274,1.684,0.6024,0.2859,0.7666,0,1.0525,0.5077,0,0,0,5.2561,0.3456,0.7965,0.7965,0.7965,0.716,0.5061,0.5605,0.5437,0.3026,0.4102,0.8435,3.8826,0.5876,0.6281,0.5542,0.8278,0.5727,2.5828,0.9002,0.5881,0,0.5881,0.3287,7.85,0.6643,0,0,0,0,0,0,0,0,7.31,0.91,30.89,13.48,0,0,0,0,0,100,75.4,7.54,2.85,100,0,0,69,42.178,10,5.3,34.4,20.8418,5.8,29.7,17.8,22.8,18.6,1.9,1.7,0,33.3,9.4,6.6,12.8,11.8,0.5825,0.3966,0.471,0.6264,0.362
35,11,960100,1400000US35011960100,35011960100,9601,De Baca,NM,New Mexico,"Census Tract 9601, De Baca County, New Mexico",2040,75,1386,1.6127,0.6735,1.0127,0.5287,0,0.0217,0.024,0.0722,0.1179,0.0191,0,0,0,0,0,0,0,0,0.8284,0.6914,0.6858,2.2056,0.9183,0.3092,0.2367,0.8565,1.4024,0.6812,0.3145,0.3145,0.3145,4.0404,0.1157,0.72,0.72,0.72,0.8252,0.7118,0.8909,0.5857,0.3467,0.2674,0.8739,4.5016,0.7141,0.7325,0.971,0.793,0.2502,2.7467,0.9524,0.9012,0.7121,1.6133,0.9314,9.5816,0.897,1,0,1,0,1,3,0.6,0,5.59,0.07,19.64,0,0,0,0,0,0,1.76,77.01,6.92,5.6,7.81,0.39,21.37,55.6,50.67,15.7,10.6,37.4,22.0238,4.1,31.8,19.7,34.2,17.7,0.3,20.7,1.2,38.6,10.3,8.5,14.6,15.8,0.8215,0.6494,0.8794,0.8909,0.5724
35,9,900,1400000US35009000900,35009000900,9,Curry,NM,New Mexico,"Census Tract 9, Curry County, New Mexico",2475,339,4138,1.0815,0.403,0.8815,0.4207,0,0.063,0.078,0.0504,0.1914,0.0287,0,0.6651,0.9768,0,0,0,1.6419,0.803,1,0.0805,0.7717,1.8522,0.7224,0.55,0.4622,0.9906,2.0028,0.9455,0,0,0,5.6883,0.4441,0.6067,0.6067,0.6067,0.6226,0,0.8539,0.9946,0.8979,0.058,0,3.427,0.4874,0,0.9553,0.0115,0.477,1.4438,0.122,0,0.9715,0.9715,0.6376,6.449,0.4374,0,0,0,1,0,1,0.2,0,6.44,0.13,18.37,0,51.84,51.84,0,0,0,0,13.31,6,46.43,43.52,96.46,0,40.2,36.4286,0,9.4,100,45.2381,1.5,0,0,32.7,1.4,1.2,0,20.8,11.7,9.8,1.4,16.3,2.2,0.0033,0.5157,0.0046,0.002,0.7418
35,9,603,1400000US35009000603,35009000603,6.03,Curry,NM,New Mexico,"Census Tract 6.03, Curry County, New Mexico",3954,366,3594,2.1138,0.8557,1.5138,0.8434,0,0.0747,0.1264,0.0526,0.2537,0.0348,0.928,0.3745,0.9063,0.753,0,0,2.9618,0.9874,0.855,0.2973,0.8895,2.0418,0.8398,0.4621,0.3789,0.9089,1.7499,0.9173,0,0,0,7.0072,0.7296,0.6614,0.6614,0.6614,0.7442,0.885,0.1993,0.4139,0.3302,0.8124,0.7019,4.0869,0.6322,0.5203,0.7957,0.7716,0.8574,2.945,0.9845,0.9783,0,0.9783,0.6446,8.6716,0.7842,0,1,0,1,1,3,0.6,0,6.57,0.16,18.52,1.11,2.99,0.09,7.27,0,0,0.15,43.54,4.61,28.1,28.18,7.46,0,47.1,44.1259,25.3,2.7,26.5,21.5756,13.9,22.9,16,26.8,17.2,9,39.1,0,31.8,10.6,5.9,16.1,12.8,0.4937,0.718,0.3289,0.7203,0.7237
35,9,602,1400000US35009000602,35009000602,6.02,Curry,NM,New Mexico,"Census Tract 6.02, Curry County, New Mexico",5353,407,3937,0.5734,0.1238,0.5734,0.1932,0,0.0418,0.0178,0.0491,0.1087,0.018,0,0,0,0.6468,0,0,0.6468,0.399,0.8093,0.1599,0.907,1.8762,0.7377,0.2477,0.1693,0.8691,1.2861,0.6173,0,0,0,3.9178,0.0993,0.504,0.504,0.504,0.383,0.3751,0.2712,0.6368,0.307,0.5163,0.3157,2.8051,0.3501,0.1874,0.8002,0.3952,0.6037,1.9865,0.48,0.828,0.5527,1.3807,0.8144,6.6763,0.4741,0,0,0,0,0,0,0,0,6.12,0.06,18.3,0,0,0,0.64,0,0,3.48,27.21,4.39,0.03,0.04,1.05,0,30.2,24.2755,7.4,3.2,41.2,20.9661,7.3,11.4,10.1,26.9,11.1,2.2,13,0.4,25.6,9.4,6,12.9,8.2,0.1541,0.3966,0.3472,0.1841,0.3736
35,9,601,1400000US35009000601,35009000601,6.01,Curry,NM,New Mexico,"Census Tract 6.01, Curry County, New Mexico",1143,173,804,0.6983,0.1831,0.4983,0.1478,0,0.0379,0.0309,0.0546,0.1234,0.0201,0,0,0,0,0,0,0,0,1,0.5138,0.633,2.1468,0.8925,0.3316,0.2421,0.8651,1.4388,0.704,0,0,0,3.709,0.0759,0.394,0.394,0.394,0.5067,0.6071,0.5721,0.2132,0.0155,0.1808,0.4795,2.5749,0.3033,0.9108,0.1165,0.9705,0.4935,2.4913,0.8597,0.8964,0,0.8964,0.5587,6.3566,0.4224,0,0,1,0,0,1,0.2,0,6.03,0.08,18.64,0,0,0,0,0,0,0,62.7,7.5,8.57,8.56,0.78,0,21.4,30.2712,12.4,5.4,16.7,9.252,3.1,15.9,25.4,14.6,26.1,1.3,20.1,0,33.8,10.3,7.9,14.1,11.7,0.6106,0.6494,0.778,0.6162,0.5153
35,9,500,1400000US35009000500,35009000500,5,Curry,NM,New Mexico,"Census Tract 5, Curry County, New Mexico",2272,360,1420,2.0336,0.8316,1.4336,0.8021,0,0.0738,0.3993,0.067,0.5401,0.0725,0.9684,0.5757,0,0.8506,0,0,2.3947,0.9314,0.6481,0.3554,0.746,1.7495,0.651,0.6911,0.5982,0,1.2893,0.6192,0,0,0,5.9736,0.5112,0.8225,0.8225,0.8225,0.7822,0.9624,0.5605,0.6131,0.3818,0.9813,0.8739,5.1552,0.8302,0.2997,0.7568,0.8832,0.9353,2.875,0.9759,0.9799,0,0.9799,0.6467,9.8326,0.9224,0,1,0,1,1,3,0.6,0,6.56,0.33,19.36,28.37,28.42,0,29.39,0,0,34.5,49.05,6.25,83.17,73.40999999999998,0,0,74,47.007,36.8,5.3,39.4,22.9391,29.2,31.8,12.3,26,20.4,16.4,40,0,31.5,11,5.3,18,15.1,0.476,0.7919,0.2235,0.8636,0.8594
35,9,400,1400000US35009000400,35009000400,4,Curry,NM,New Mexico,"Census Tract 4, Curry County, New Mexico",4047,556,7315,1.891,0.783,1.291,0.7226,0,0.0747,0.3702,0.0666,0.5115,0.068,0,0.6064,0,0.8544,0,0,1.4608,0.7379,0.5326,0.7053,0.4452,1.6831,0.6017,0.7681,0.7666,0,1.5347,0.7664,0,0,0,5.1901,0.3306,0.7851,0.7851,0.7851,0.9844,0.9367,0.7327,0.7584,0.7969,0.7396,0.8019,5.7506,0.9209,0.092,0.9088,0.8755,0.8096,2.6859,0.9363,0.6919,0.3832,1.0751,0.6911,10.2967,0.9604,0,1,0,1,1,3,0.6,0,6.57,0.31,19.34,0,35.96,0,30.75,0,0,70.45,78.04,10.04,98.79,100,0,0,67,76.00199999999998,31.3,7.1,52.1,38.1754,11.7,27.3,7.7,30.1,20.1,6.6,4.6,0.1,30.9,11.6,5.1,19.4,14.3,0.4397,0.8701,0.1933,0.8244,0.9206
35,9,304,1400000US35009000304,35009000304,3.04,Curry,NM,New Mexico,"Census Tract 3.04, Curry County, New Mexico",5711,443,4517,0.2755,0.0288,0.2755,0.0481,0,0.0747,0.1966,0.0574,0.3287,0.0415,0,0,0,0,0,0,0,0,0.672,0.3218,0.5533,1.5471,0.4874,0,0,0,0,0,0,0,0,1.8758,0.0008,0.4805,0.4805,0.4805,0.3253,0.2501,0.4444,0.397,0.5163,0.0409,0.2031,2.1771,0.2257,0.7518,0.6384,0.8055,0,2.1957,0.664,0.5427,0,0.5427,0.2831,5.396,0.2747,0,0,0,0,0,0,0,0,6.57,0.2,18.81,0,0,0,0,0,0,27.96,45.82,8.42,0,0,0,0,28.1,21.5024,5.3,4.4,25.6,26.7163,1.2,8.4,20.1,24,18,0,1.1,0,29.2,9.2,7.2,11.5,8.9,0.3375,0.3389,0.6113,0.2668,0.2171
